ID	logFC	AveExpr	t	P.Value
PGBD2	0.759853666666668	3.14742066666667	-1.76093387358638	0.084619789491761
TMEM185A	-0.366459047619045	5.09397076470588	1.7553686376077	0.0855772389072949
EPS8L2	1.28396825714286	-0.192018208431373	-1.7553156142117	0.0855864043692289
STRBP	-0.730527476190474	6.25349262745098	1.75235774048068	0.0860989909609132
KDM1A	-0.585297428571425	6.66914425490196	1.7509102294812	0.0863507690360884
TOMM34	-0.657844571428569	5.23273150980392	1.74762980689523	0.0869236318163359
CDYL	-1.01612614285714	3.9710368627451	1.74573167600231	0.0872565466823922
ABHD15	-0.836805194596859	2.95317334348626	1.74424492413182	0.0875180500044577
CHRNA2	1.25843779047619	1.72548527215686	-1.74273251275215	0.0877847353501093
EMX1	1.65339695238095	-3.30074646470588	-1.73579844309766	0.0890160972945935
CXCR2P1	3.32682786666667	2.54923256078431	-1.73267490966457	0.0895754496144871
SP140L	0.459243190476192	7.52404937254902	-1.73146454513992	0.0897929811151774
ANKRD10	2.70038930544546	-4.30926387475364	-1.71988046666195	0.0918971855429051
GATA2	-1.34092076190476	5.80638970588235	1.71472396904297	0.0928469027756248
ATRX	3.79529360190476	-4.19959597215686	-1.71146847228974	0.0934506704115837
GIT2	0.374214952380955	7.0685742745098	-1.70826522717619	0.0940479148858188
STK11IP	0.606049380952384	7.66741864705882	-1.70439461734619	0.0947737975981961
ECT2	1.02062573333333	0.250461183137255	-1.70266744525206	0.0950991972277401
KYNU	2.38035468666667	-0.478646408823529	-1.69590963610087	0.0963812529014526
MUSTN1	1.57247258095238	-2.16634898431373	-1.69379272712396	0.0967857835117719
MED12L	0.557095957142858	1.30965760784314	-1.69079697874419	0.097360648461463
MMP23A	1.99366295333333	-1.57403742764706	-1.68332242151759	0.0988072502174918
CSGALNACT2	1.71291152380952	5.6152059254902	-1.68161726877063	0.0991397274883897
ATP2B4	-0.597151857142855	8.52684235294118	1.67780669979725	0.09988605595416
CD247	2.59146140952381	3.22873939882353	-1.67298249567231	0.100837535073045
SFPQ	1.93057904285714	-3.0075860254902	-1.67266143190089	0.100901122057283
HIBADH	-0.603246428571427	4.00280378431373	1.66411202702875	0.102606495662353
HLA-L	1.45565335238095	1.96238274509804	-1.66034497470307	0.10336539073139
BIK	1.74858614761905	-0.144741368278431	-1.65102044765152	0.105263679896368
XRCC1	-0.647032666666663	6.96818533333333	1.65043289863398	0.105384242817727
ZC3H14	1.34192583809524	1.22094231588235	-1.64677337678983	0.10613770966271
CD48	0.552969666666669	6.27664374509804	-1.64396203485534	0.106719530642097
CNN2	0.688136333333336	7.34731047058824	-1.63837056801071	0.107884461031048
MAPK14	1.35233433333333	3.25319764705882	-1.63569182502268	0.108446220198221
RSPRY1	2.56024564285714	-5.24966430392157	-1.63266600811074	0.109083633194109
FARS2	0.466562666666666	4.16752417647059	-1.62492217470458	0.110728860801631
POU5F1	2.59811144761905	-2.26680661607843	-1.62148904225201	0.11146469065487
FOXP4	0.611425809523811	3.90802556862745	-1.62133471791922	0.111497860539799
SPRED2	-2.39951620952381	-2.70515655686274	1.61575277652712	0.112703032004816
UBXN4	-0.650107523809523	2.51486390196078	1.61555201296397	0.112746574504792
ZFP37	1.01956371428572	7.38564349019608	-1.60344352861712	0.115398103219165
ATG12	0.367994047619049	3.93719656862745	-1.5758847407123	0.12162163020626
NSUN5P1	0.804928142857145	4.64624598039216	-1.57567860579352	0.121669181828423
RNU6ATAC	0.582265999999996	-7.42205521568627	-1.57315526150599	0.122252488062047
CDC6	1.30007630952381	3.56791462941176	-1.57232638084193	0.122444586535981
KATNAL2	0.943091385714286	0.504395565882353	-1.57217681286521	0.122479275782127
ZNF189	-0.777370095238094	3.96241066666667	1.56448593920981	0.124273717153961
TTC30A	0.625262952380953	5.31203639215686	-1.56394668506411	0.124400326010428
CD46	-0.801034619047618	9.80941994117647	1.5596614993926	0.12541011653123
LPO	2.97681911904762	1.01098790784314	-1.55560441045419	0.126372218893637
RPS10P7	-2.39915822380953	-3.85614051176471	1.55538675790878	0.126424000340986
CISD3	0.684351604761905	2.36136498039216	-1.5510455229856	0.12746038198395
CRIP3	1.98512253809524	-2.44830936254902	-1.54666999209973	0.128511838061731
SLC6A8	1.62794776190476	-6.60628052941177	-1.54335257340734	0.129313651224994
ROBO4	-1.49099358095238	3.46951616078431	1.54287352076793	0.129429767689978
CASP10	0.92298123809524	5.86781915686274	-1.54268636230773	0.129475155279792
SNX22	0.679052000000001	3.07102533333333	-1.53856708510458	0.130477348319634
MORF4L2	-0.443815809523808	7.95373817647059	1.53205045421879	0.13207546995484
TRIM26	0.558757142857146	6.77201354901961	-1.52970770805743	0.13265380735939
ASL	0.712613666666669	5.46540254901961	-1.52508895902723	0.133799929453231
RLF	1.07397737619048	1.46431616098039	-1.52147828948192	0.1347013926023
DHX32	-0.928900495238095	3.18598510392157	1.52125787433043	0.134756579330301
POLR3A	0.428327761904764	6.37206266666667	-1.52116530728822	0.134779761296994
IL23R	1.29136849714286	-1.15735537215686	-1.51762844836847	0.135667896066053
SLA2	0.683728809523812	4.84235021568627	-1.51199760993261	0.137091458940744
XYLT1	0.654873571428573	4.03104060784314	-1.51067585275409	0.137427335994029
SGIP1	1.61634024285714	-0.7836257	-1.50388546504028	0.139163198628986
FAM76A	0.44709961904762	2.77818892156863	-1.50357380544606	0.139243285899773
HCLS1	0.592521571428573	8.45966478431373	-1.49868280747294	0.14050492723294
GPR35	1.73193733809524	-2.0497689745098	-1.49776322756749	0.140743144124453
SNORD116-13	1.16298099999999	-7.10822043137255	-1.49601710435877	0.141196358246129
ALKBH4	-0.525308512046851	3.92261442003301	1.49437968522895	0.141622408169815
CDK16	2.76981161904762	-3.07953427705882	-1.49296770390569	0.141990617542837
UPF2	2.06586080952381	-3.33270928235294	-1.49145496732006	0.142385942438137
TERF1	0.494359761904764	7.24486521568627	-1.49131441215589	0.142422718067086
ST7	1.24711247619047	-6.62879654901961	-1.48446207615266	0.144224739983794
ZMIZ1	2.39899160952381	-5.26616349215686	-1.48418221029161	0.14429872035295
EI24	0.396121190476191	5.09445801960784	-1.47935093640033	0.145580564984944
CNDP2	0.555662952380953	5.00775719607843	-1.47355878593005	0.147129185835654
SSR1	-1.37939269523809	2.65390281764706	1.47107558224625	0.147797075096885
OR52K1	2.78966561904762	-2.21069735196078	-1.46874159969976	0.148427005878519
MYO1B	2.22809634142857	1.09516426333333	-1.46821108874312	0.148570482858978
ARNT	0.857394571428574	4.42625711764706	-1.46704493302085	0.148886254301928
APBB3	0.720008873924653	4.16875097498061	-1.462443320629	0.150137437724762
RLIM	-0.396226190476188	5.81776233333333	1.45855035639846	0.151202384338294
SAMM50	1.496672	7.95864054901961	-1.45466911455991	0.152270024726711
STAT2	0.66542323809524	8.46754245098039	-1.45426409512408	0.152381776481724
GALNT10	0.69217619047619	5.79863192156863	-1.45015033522032	0.153520484002093
CENPM	1.74268935714286	1.61731153215686	-1.44790186072973	0.154145686760135
SPCS1	1.77768521047619	0.268067055490196	-1.44529094892005	0.154874169825353
APOBEC3B	2.61851042384092	3.06434226347555	-1.44083596513816	0.156123399708015
SYCP2	1.60718414285714	2.37391316980392	-1.43816533799897	0.156876046764658
UNC5CL	2.73695982380952	-0.897228712745098	-1.43800789303818	0.156920506965868
TACSTD2	1.4342518	-1.49311528705882	-1.43744793885915	0.157078709842799
FZD3	-2.37165601904762	0.876975300980392	1.43672114231075	0.15728423634243
PEX26	-0.473383809523808	3.71909547058824	1.43510555675808	0.157741851194506
AAK1	0.653361094470211	6.51597966350654	-1.43498704717053	0.157775459968417
USP48	-0.840586433333333	3.06915264117647	1.42859345201448	0.15959696077
UBE2H	-0.373623047619046	4.36783607843137	1.42600955773187	0.160337736938614
CCDC17	0.721705933333334	2.44330681764706	-1.42421074244406	0.160855019719079
LRRC61	1.36994086952381	1.57686655647059	-1.4189725748422	0.16236876100504
TNFRSF12A	1.746527	5.03832579019608	-1.41457019034039	0.1636495299228
PCMTD1	0.411056809523811	5.07404639215686	-1.41257382823936	0.164232906170793
GRM2	1.45518108857143	-0.704592543529412	-1.41032445918744	0.164892150646369
PQBP1	-0.346050380952378	6.39537521568627	1.40482369636023	0.166512969299065
LRRC1	1.36291804761905	-2.25678653921569	-1.40353947433393	0.166893142905986
NRADDP	1.15485841428571	-1.40610020333333	-1.40336750355397	0.16694410318014
KIR2DS1	3.00298747857143	-3.66510353862745	-1.39552565653872	0.169280724113052
ARHGAP42	1.65796051836204	-2.73565420206433	-1.39410740529234	0.169706006924143
MAZ	-0.372520619047618	8.43448909803922	1.39208002813801	0.170315378949948
SPEG	0.810665304761906	3.28104702352941	-1.38631776409102	0.172056587000023
FAM174B	1.5941083047619	-1.1107748592549	-1.38629324289966	0.172064025921792
KHDRBS1	-0.368162476190474	6.81441015686275	1.38402108431942	0.172754401626409
ZNF276	-0.75923214285714	4.60136847058823	1.38315972763434	0.173016675175223
SDS	1.80438724761905	-1.81780394392157	-1.3759881167569	0.175212284625399
NPC1L1	0.564961619047622	6.69653288235294	-1.37323306698317	0.176061430181549
ZNF627	-0.769207314285714	1.85801165098039	1.3722389855525	0.176368596069932
TAF1L	0.451667190476192	3.63068847058824	-1.3707255772505	0.176837022122202
BCO2	1.00027020476191	0.830777375098039	-1.36494532130883	0.178634914393449
PPP1CB	-0.303257190476188	6.14821170588235	1.36487869632488	0.178655718918367
CAPNS2	1.59387364285714	-0.807891325490196	-1.36101162850417	0.179866449924954
ELK4	-0.692642142857142	6.01433045098039	1.3609461066792	0.179887018050971
RBMX	1.10710633333333	-6.99018631372549	-1.35938783901672	0.180376709346154
TUBE1	1.37575076190476	4.96837033333333	-1.35877775299126	0.180568709091947
DHRS7B	0.373518904761906	5.87414203921569	-1.35583257264483	0.181497787523517
SRBD1	0.53453242857143	3.67704803921569	-1.35463296055431	0.181877260912165
CD2BP2	-0.566002380952377	6.75545139215686	1.35364947830287	0.182188818577419
FRMD3	1.71211150952381	2.33656718647059	-1.35048836821557	0.18319299297365
DGKA	0.773269000000002	7.04382031372549	-1.34861408193276	0.183790382915235
CBWD6	0.646112952380953	3.64660405882353	-1.34659935634305	0.184434193381441
TNFSF12	1.89959527619048	-0.771592298627451	-1.34527756928556	0.18485750813392
RPA3	0.381569952380953	5.11719511764706	-1.34241668717574	0.185776271432942
PDCD2	-0.41498095238095	4.30242370588235	1.34000471082414	0.18655357219794
CRHBP	-0.976241704761909	-7.37926485098039	1.33299307214144	0.18882726779586
RNF38	0.361196285714287	5.348516	-1.33271804738279	0.188916879047027
BCAS3	0.33102623809524	5.55737958823529	-1.3326825158245	0.188928458644908
ZMYM5	-0.678935714285712	6.09213758823529	1.33022391184169	0.189731019757144
RAD54L2	0.774690547619048	2.13241586078431	-1.32819491356868	0.190395294127777
ABCB10	-1.26839643714227	5.74625064349487	1.32478571083416	0.191515409478913
LILRB3	1.89722371428572	3.4888319372549	-1.32324718306889	0.192022537159343
COPS2	-0.376318238095236	5.17415943137255	1.31440675729302	0.194956264258343
RSPH3	2.52583533333333	-2.54495119215686	-1.31365454547458	0.195207445568602
IL2RB	1.65667036714286	1.90587617509804	-1.31352113021655	0.195252021623835
CAMTA2	0.430223523809527	6.11472264705882	-1.31347657480835	0.195266909974235
PTGDR	0.436967095238096	3.61188278431373	-1.31189853337629	0.195794772108843
APBA1	2.43226126003727	-1.62486755214054	-1.31105242686938	0.196078242544169
EIF4A3	0.463987857142859	5.86509237254902	-1.30858334944433	0.196907228945796
NAF1	-0.652953285714285	3.4013832745098	1.30804098344097	0.197089681026883
FAM107B	1.15454995238095	5.07146891764706	-1.30562652427551	0.197903455124177
ZBTB33	-0.669339333333333	2.27610730784314	1.29906935960209	0.200126285051229
SRP9	-0.466392761904761	7.35031858823529	1.29905517167306	0.2001311149584
PGM3	0.621256895238096	3.0187112627451	-1.29871169146903	0.200248070547606
ITGAM	1.57839104761905	7.72137333333333	-1.29773887109332	0.200579596841285
WBP2NL	-0.379879952380951	6.31987156862745	1.29693444109478	0.200854049550411
XRCC2	-0.329286999999999	4.95095164705882	1.29426729998215	0.20176603787762
PSMG2	-0.517358761904759	6.67732268627451	1.29373810323995	0.201947358336983
SLC44A3	1.09007014285714	7.44596811764706	-1.29325062251156	0.202114493890578
GLYCTK	0.569116666666669	4.05859537254902	-1.29191375678854	0.202573379575802
MED13L	-1.47763114285714	4.96944943137255	1.29084649465124	0.202940284217708
ESRRA	0.810081195238096	2.06889586470588	-1.2904771416161	0.203067377062055
IQCC	0.602486014285715	2.58768999803922	-1.27755315818532	0.207552194242187
OTUD4	-0.355550857142854	6.48977698039216	1.27285157704501	0.209201970648233
LPL	2.58343680952381	0.360093247843137	-1.27109878246536	0.209819524118223
ATE1	-0.315566428571427	4.92713243137255	1.26922502063735	0.210481201788451
TJP2	0.626649857142858	3.00608835098039	-1.26719304696781	0.211200507222059
BRCA1	0.753644714285715	5.70493505882353	-1.26706973195952	0.211244218870215
CHD1	-0.587686761904759	6.47822	1.2667632832838	0.211352875390707
WDR24	-0.573971571428571	4.14397435294118	1.25870912176203	0.214223574148883
MVD	0.647763857142858	3.41829331372549	-1.25789691681805	0.214514666131555
RPS18	-2.39189628571428	6.65426005882353	1.25546650750509	0.215387474988216
GPR156	1.55642914380952	-2.05536949098039	-1.25474600639646	0.215646727879082
PGAM2	0.728061523809525	4.71004741176471	-1.24994309950352	0.217380850212711
FOSL2	-0.953461304761904	1.49266531372549	1.24758080849719	0.218237557317526
ANGPTL4	1.38560554875172	-0.705021840811537	-1.24651927899341	0.218623344988192
RAD23A	1.19920557142857	-6.52865790196078	-1.24610601156097	0.218773673801162
PROCA1	1.04884307285714	-0.541208532311765	-1.24458760541104	0.219326661885026
ZEB1	1.32468280952381	-6.44220776470588	-1.24390151065969	0.219576869874091
FANCD2	0.593976857142859	6.62563370588235	-1.24311929696681	0.219862388672535
RNF135	-0.48595238095238	7.35672888235294	1.24055667495615	0.220799705844635
ALPP	-1.86010964857373	-6.11247501979384	1.2368254822923	0.222169724254243
TGM5	0.689755947619048	1.65810341568627	-1.23523246854816	0.222756555663206
TMEM201	0.815520476190478	5.75200358823529	-1.23467430396629	0.222962441783807
RPL21	-0.437013523809524	9.92016	1.23149184985443	0.224139014606567
COG8	-0.375830476190475	5.58594976470588	1.22726627408891	0.225708302381287
HDAC10	0.269581523809527	7.11941678431373	-1.2260218919401	0.22617197767393
ETV6	-0.763488333333331	7.17773607843137	1.22287961816701	0.227345955355887
MKNK1	0.380977523809525	5.47312607843137	-1.22133577257584	0.227924386815628
ATG3	0.391889047619051	6.35546552941176	-1.22051238683088	0.228233326026115
GOLT1B	0.378320523809525	3.21643411764706	-1.21947349677288	0.228623562572155
ATF6B	-0.334378619047618	6.85883607843137	1.21585470586302	0.229986709230468
RBM15B	0.516433666666669	5.44887921568627	-1.2155688474349	0.230094641563684
USP17L2	-0.388614428571427	5.38647203921569	1.21406211672578	0.230664155968443
SEZ6L2	0.298495142857147	9.02950570588235	-1.21345537067842	0.230893785608935
TBX21	1.79968271428571	-6.29802056470588	-1.21225899751334	0.231347056876686
DQX1	1.21627236666667	-2.43904900741176	-1.2110350818314	0.231811437499464
DERL3	0.75498380952381	0.620437100078431	-1.20983938896677	0.232265768655265
CYLD	0.435537095238097	7.31091143137255	-1.20974497851454	0.232301669839009
OLFML2B	-1.4637588952381	-0.191063634509804	1.20928431345307	0.232476903851321
SETDB1	-0.769259904761904	3.63053615686275	1.20751361527187	0.233151366667987
ALOX5	1.42483208593899	6.02045915793431	-1.20671800790184	0.233454880889686
ATAD5	0.713814857142858	4.37590509803922	-1.20612606231233	0.233680888093939
FAM161B	0.438838890476191	1.62001422352941	-1.20576499026475	0.233818825380521
SPON1	-3.05486004761905	-3.3588288372549	1.20512437583832	0.234063700339133
NFXL1	0.424745523809524	4.48694709803922	-1.20359241193528	0.234650053745625
LRRC19	0.848722790476191	1.04556407666667	-1.19932311137212	0.236289772742097
RBM15	0.291685190476193	5.95022266666667	-1.19598299446713	0.237578434094596
XRCC4	0.956759633333333	0.578406979411765	-1.19545801152706	0.237781444280225
SLC25A12	0.900778500000001	2.05371579411765	-1.19494631791095	0.237979437086725
NPHP4	0.498375523809526	3.764173	-1.19191644575667	0.239154265243303
ADARB1	1.20685702916517	2.01715428796421	-1.18934273834755	0.240155526249068
GLRB	-2.67808373809524	-2.6957868427451	1.18658890326547	0.241230233991785
UNC13D	1.61180785238095	1.96157265980392	-1.18400306146885	0.242242556564615
ZNF420	-1.31730881904762	3.24707075098039	1.18005142960991	0.243795516297076
SFMBT2	1.44826856666667	3.27829319019608	-1.1799447686228	0.243837532967707
COIL	-0.354610904761904	4.20400652941176	1.17837476954437	0.244456605470219
GYG2	1.95060016428571	-1.3164877734902	-1.17800449131366	0.244602777059905
LCORL	0.397281333333334	3.86937045098039	-1.17667291623199	0.245128954587946
MS4A7	1.31849210476191	2.98533145294118	-1.1762373626677	0.245301243084889
YTHDF3	-0.31672876190476	4.30201511764706	1.17478911668497	0.245874744345601
LSM4	0.518445476190478	3.84657564705882	-1.17237982812908	0.246830962954464
NUP85	0.362009904761907	5.76438535294118	-1.1665115661695	0.249171243527382
SP1	1.57325266666667	4.48941165980392	-1.16643106497575	0.249203458523959
RFC5	0.491462666666668	4.29308170588235	-1.16374939103194	0.25027832852029
DOCK1	0.369409142857146	8.38035966666667	-1.16348712146142	0.25038363056211
KCNN4	0.670594047619049	3.76254362745098	-1.16178621042297	0.251067326188713
MEX3C	-0.384333714285714	4.82492664705882	1.16061058373241	0.251540664057947
DGCR8	0.328547285714287	5.29949060784314	-1.15917802422868	0.252118317221018
DENND2D	0.762032952380955	5.47055023529412	-1.15879853004841	0.252271500946891
TSLP	-0.896715333333336	-6.93531268627451	1.15669868632765	0.253120317490023
BCL2L12	-1.38830990476191	-5.56871170588235	1.15214697400989	0.254967289006449
AP1S3	1.2999219832965	-0.0792853817395368	-1.14916829510064	0.25618118392359
SCRN3	-0.653157285714285	3.20496099019608	1.14807233159421	0.256628860124888
FAM111B	1.23870622857143	0.59553741372549	-1.14748942121796	0.256867193895506
ABCG1	0.747478359078541	4.53177863601846	-1.14740096895711	0.256903373095743
RNF43	0.208994047619051	6.66464480392157	-1.14613238646392	0.257422656697302
DNAL4	0.458932575238095	0.148089850784314	-1.14424470380324	0.258196753595565
KDM5A	0.215764095238098	8.28900605882353	-1.14423782902515	0.258199575829246
PLEKHG4	0.912089476190477	4.51228431372549	-1.14409146506207	0.258259666393518
SF3A2	-0.384992095238094	8.04177307843137	1.14351663233597	0.258495764031373
CUEDC1	1.27730243333333	1.4536642745098	-1.13844269251441	0.260586447243719
PTPN2	-1.14268959047619	-2.21043846862745	1.13649377695898	0.261392684043138
PIGB	0.490858523809525	3.49055319607843	-1.13564055245023	0.261746209338667
PERP	2.10513668571429	-1.94827581960784	-1.13524408634442	0.26191059715508
RAB2A	-0.352520285714285	3.4346372745098	1.13385722529451	0.262486213972821
LCP1	0.392416333333335	10.2007730588235	-1.13301747941729	0.262835188319324
RTP4	-1.12602661904762	-6.50973182352941	1.13235604440297	0.263110294297127
N4BP2	0.274717571428575	6.67915852941176	-1.13026227885923	0.263982490730063
JUND	0.681612095238097	6.75987766666667	-1.1256671309506	0.26590388914424
BATF	1.82244124761905	-3.16071061078431	-1.12408717634505	0.266566814482186
PAX5	2.02740923809524	1.13872491862745	-1.11923414679237	0.268610404731946
KNG1	1.4224529047619	-3.46864138235294	-1.11821581222119	0.269040626173978
TFCP2L1	0.480983095238096	1.68653690784314	-1.11086151826529	0.272162122191771
NOD2	1.42445203333334	4.08238866078431	-1.10583476692792	0.274310362649278
NPDC1	-1.16555942857143	3.56506544509804	1.10270446309811	0.27565415626725
SNX15	0.296699333333335	5.5728951372549	-1.10244086939952	0.275767524312683
